"No.","Time","Source","Destination","Protocol","Length","Info"
"137","44.756061431","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"138","45.487229391","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=22/5632, ttl=64 (reply in 139)"
"139","45.487292298","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=22/5632, ttl=64 (request in 138)"
"140","45.810322190","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"141","46.007851588","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"142","46.287739092","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"143","46.511221201","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=23/5888, ttl=64 (reply in 144)"
"144","46.511300769","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=23/5888, ttl=64 (request in 143)"
"145","46.756437453","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"146","47.535040164","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=24/6144, ttl=64 (reply in 147)"
"147","47.535119331","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=24/6144, ttl=64 (request in 146)"
"148","47.810723078","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"149","48.008289630","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"150","48.288119113","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
